,ntacode,ntaname,count
25179,009109024,009109,0
25180,009109025,009109,0
25181,009109026,009109,0
25182,009109027,009109,1
25183,009109029,009109,2
25184,004599015,004599,0
25185,007104004,007104,0
25186,005203031,005203,0
25187,009202046,009202,1
25188,004543037,004543,0
25189,004525098,004525,1
25190,004543032,004543,0
25191,004543067,004543,0
25192,008513020,008513,11
25193,006414051,006414,0
25194,002437030,002437,0
25195,004551056,004551,0
25196,004540050,004540,0
25197,002301011,002301,0
25198,002301029,002301,0
25199,002424022,002424,0
25200,002424023,002424,0
25201,002424025,002424,0
25202,002561006,002561,0
25203,002589041,002589,0
25204,002566083,002566,0
25205,008508039,008508,1
25206,006407052,006407,0
25207,005679017,005679,0
25208,006510003,006510,1
25209,002605014,002605,0
25210,004566041,004566,0
25211,009256034,009256,0
25212,006505007,006505,1
25213,009256035,009256,0
25214,009256041,009256,0
25215,001303017,001303,0
25216,002526074,002526,0
25217,002526075,002526,0
25218,002526083,002526,0
25219,008506058,008506,0
25220,008506059,008506,0
25221,009222002,009222,2
25222,004561027,004561,0
25223,004510014,004510,0
25224,001103006,001103,0
25225,004510015,004510,0
25226,004510024,004510,0
25227,004510018,004510,0
25228,004504095,004504,0
25229,008507046,008507,1
25230,004504080,004504,0
25231,008540009,008540,0
25232,004529016,004529,0
25233,004529017,004529,0
25234,001103025,001103,0
25235,001103026,001103,0
25236,005620004,005620,0
25237,001409022,001409,0
25238,006402011,006402,0
25239,001409080,001409,0
25240,002637010,002637,0
25241,008412061,008412,0
25242,001409078,001409,0
25243,006407054,006407,0
25244,001409081,001409,0
25245,006407056,006407,0
25246,004510010,004510,0
25247,004510011,004510,1
25248,006218005,006218,0
25249,009227034,009227,0
25250,004524035,004524,0
25251,009256043,009256,0
25252,002441062,002441,0
25253,002424015,002424,0
25254,004524015,004524,0
25255,004524033,004524,0
25256,004524034,004524,0
25257,004524037,004524,0
25258,002441098,002441,0
25259,001421021,001421,0
25260,004524043,004524,0
25261,004524045,004524,1
25262,004524046,004524,0
25263,002446056,002446,0
25264,002446093,002446,0
25265,001327078,001327,0
25266,009114007,009114,0
25267,009251062,009251,0
25268,009114008,009114,0
25269,001401032,001401,0
25270,004622037,004622,0
25271,002436040,002436,0
25272,002436043,002436,0
25273,002436060,002436,0
25274,002436067,002436,0
25275,002513003,002513,0
25276,007403036,007403,0
25277,007307010,007307,0
25278,004504096,004504,0
25279,002504024,002504,0
25280,002504049,002504,0
25281,002504095,002504,0
25282,004302004,004302,0
25283,004633035,004633,0
25284,005655021,005655,2
25285,005655023,005655,0
25286,005655024,005655,0
25287,009227037,009227,0
25288,009227031,009227,0
25289,009227029,009227,0
25290,005670044,005670,0
25291,004510012,004510,0
25292,004510013,004510,0
25293,002440026,002440,0
25294,004503006,004503,1
25295,004503010,004503,0
25296,001106026,001106,0
25297,002424028,002424,0
25298,004551059,004551,0
25299,002305002,002305,0
25300,002447020,002447,0
25301,007202024,007202,0
25302,005604009,005604,0
25303,004528050,004528,0
25304,002307030,002307,0
25305,002585013,002585,0
25306,009118030,009118,10
25307,004101006,004101,0
25308,002578042,002578,0
25309,002578047,002578,0
25310,006403074,006403,2
25311,002437089,002437,0
25312,006401066,006401,0
25313,006404035,006404,0
25314,002420003,002420,0
25315,002630007,002630,0
25316,005507010,005507,0
25317,005507018,005507,1
25318,001403057,001403,0
25319,005507004,005507,0
25320,006510038,006510,0
25321,002424042,002424,0
25322,008513016,008513,1
25323,001102023,001102,3
25324,001102046,001102,2
25325,001411010,001411,0
25326,009211017,009211,1
25327,002438039,002438,0
25328,005657088,005657,0
25329,003201034,003201,0
25330,009245013,009245,0
25331,009245015,009245,0
25332,009245021,009245,0
25333,009245028,009245,0
25334,007301018,007301,0
25335,004525055,004525,0
25336,008505047,008505,0
25337,004567061,004567,0
25338,004567085,004567,0
25339,004633001,004633,0
25340,004576060,004576,0
25341,002407034,002407,0
25342,004633004,004633,0
25343,004633005,004633,0
25344,005206015,005206,0
25345,006408033,006408,0
25346,008507007,008507,1
25347,005404042,005404,0
25348,006506064,006506,3
25349,006507007,006507,0
25350,006506068,006506,1
25351,002591005,002591,0
25352,002543061,002543,0
25353,006410050,006410,0
25354,006410059,006410,0
25355,008305016,008305,5
25356,001347026,001347,0
25357,001412088,001412,0
25358,001401025,001401,0
25359,009267090,009267,1
25360,002546062,002546,0
25361,001402007,001402,0
25362,008525005,008525,0
25363,004601078,004601,0
25364,009245030,009245,0
25365,004601080,004601,0
25366,006401070,006401,1
25367,009267038,009267,0
25368,008501017,008501,0
25369,002515033,002515,0
25370,001348022,001348,0
25371,001348012,001348,0
25372,008508020,008508,0
25373,008508023,008508,1
25374,001102041,001102,0
25375,007202056,007202,1
25376,007202057,007202,0
25377,007202064,007202,0
25378,004579041,004579,0
25379,006510016,006510,0
25380,001414019,001414,0
25381,005404047,005404,0
25382,004595036,004595,0
25383,002536043,002536,3
25384,004595093,004595,1
25385,001423066,001423,0
25386,005604008,005604,0
25387,001402016,001402,0
25388,001402017,001402,0
25389,005207010,005207,4
25390,005207011,005207,2
25391,001107024,001107,0
25392,001314006,001314,0
25393,002560054,002560,0
25394,005304037,005304,3
25395,002418088,002418,0
25396,001402009,001402,0
25397,001402010,001402,0
25398,006508003,006508,0
25399,009229058,009229,0
25400,001402028,001402,0
25401,001402030,001402,0
25402,004212029,004212,0
25403,008508024,008508,0
25404,008508025,008508,1
25405,008508026,008508,1
25406,008314023,008314,0
25407,001303005,001303,0
25408,005647066,005647,2
25409,005647055,005647,0
25410,002627031,002627,0
25411,002407015,002407,0
25412,001330023,001330,0
25413,001348033,001348,0
25414,005404048,005404,0
25415,009112012,009112,0
25416,004556029,004556,0
25417,009222063,009222,0
25418,004501078,004501,0
25419,009230074,009230,0
25420,009237045,009237,0
25421,009237049,009237,0
25422,009227024,009227,0
25423,005684006,005684,0
25424,005684007,005684,0
25425,005684009,005684,0
25426,005684010,005684,0
25427,008508051,008508,4
25428,006507012,006507,7
25429,006507020,006507,5
25430,006410067,006410,0
25431,006508002,006508,3
25432,202601043,202601,0
25433,006401072,006401,0
25434,004212031,004212,1
25435,001418052,001418,0
25436,004503060,004503,3
25437,008417019,008417,0
25438,008416002,008416,8
25439,006507005,006507,0
25440,001335031,001335,0
25441,004560010,004560,0
25442,008404040,008404,8
25443,008508041,008508,2
25444,008508037,008508,0
25445,008508045,008508,3
25446,006413013,006413,0
25447,006409085,006409,0
25448,008508052,008508,5
25449,001418050,001418,0
25450,004104026,004104,1
25451,005502076,005502,0
25452,005502077,005502,0
25453,006409007,006409,0
25454,001324054,001324,0
25455,001401039,001401,0
25456,001401043,001401,0
25457,001402018,001402,0
25458,001402019,001402,1
25459,001402020,001402,0
25460,002449004,002449,0
25461,001401022,001401,0
25462,001401026,001401,0
25463,006506079,006506,4
25464,001401027,001401,0
25465,001402013,001402,0
25466,001402014,001402,0
25467,001402015,001402,1
25468,001348014,001348,0
25469,001348015,001348,0
25470,008404032,008404,7
25471,002510095,002510,0
25472,002521007,002521,0
25473,001330006,001330,0
25474,001412093,001412,0
25475,001412094,001412,0
25476,001412096,001412,0
25477,001412098,001412,0
25478,006515050,006515,0
25479,006105011,006105,1
25480,002528011,002528,0
25481,001327011,001327,0
25482,002201030,002201,0
25483,002549091,002549,0
25484,002428011,002428,0
25485,002428012,002428,0
25486,002428020,002428,0
25487,002428032,002428,0
25488,002202051,002202,1
25489,002202052,002202,0
25490,005404049,005404,1
25491,001107031,001107,0
25492,001107047,001107,0
25493,001402023,001402,0
25494,001402024,001402,0
25495,001402025,001402,0
25496,001402026,001402,1
25497,001402027,001402,0
25498,004641003,004641,0
25499,001104010,001104,0
25500,009208049,009208,0
25501,004613004,004613,0
25502,004613019,004613,0
25503,009267019,009267,0
25504,003211018,003211,0
25505,003211027,003211,0
25506,001419012,001419,0
25507,001412041,001412,0
25508,007201012,007201,0
25509,005603006,005603,0
25510,002303013,002303,0
25511,002616037,002616,0
25512,002412090,002412,0
25513,003211038,003211,0
25514,004601025,004601,0
25515,005669021,005669,8
25516,005404051,005404,0
25517,004501079,004501,0
25518,005684002,005684,0
25519,005404050,005404,0
25520,004627051,004627,0
25521,005684003,005684,0
25522,002527010,002527,0
25523,009237088,009237,1
25524,006510043,006510,0
25525,001316004,001316,0
25526,006510044,006510,0
25527,003209023,003209,0
25528,002606017,002606,0
25529,001412018,001412,0
25530,001419022,001419,0
25531,001419025,001419,0
25532,001419028,001419,0
25533,001419040,001419,0
25534,001419041,001419,0
25535,001419055,001419,0
25536,001419057,001419,0
25537,005203037,005203,1
25538,002584027,002584,0
25539,001331068,001331,0
25540,001331069,001331,0
25541,001331070,001331,0
25542,001403013,001403,0
25543,009267055,009267,0
25544,004212006,004212,0
25545,009267056,009267,1
25546,009267057,009267,0
25547,009267058,009267,0
25548,009267059,009267,0
25549,009267060,009267,0
25550,001403016,001403,0
25551,004522013,004522,0
25552,004502015,004502,0
25553,004502021,004502,0
25554,004502022,004502,0
25555,004502023,004502,0
25556,002201003,002201,0
25557,005102013,005102,1
25558,008509003,008509,4
25559,002103023,002103,3
25560,002103031,002103,0
25561,002103074,002103,0
25562,009102002,009102,1
25563,009118002,009118,2
25564,002431083,002431,0
25565,002538051,002538,0
25566,001111010,001111,0
25567,001111019,001111,1
25568,001401048,001401,0
25569,009227013,009227,0
25570,001401049,001401,1
25571,001211003,001211,0
25572,001412072,001412,0
25573,009266012,009266,0
25574,005404059,005404,0
25575,005404060,005404,0
25576,009257038,009257,0
25577,001403010,001403,0
25578,001403014,001403,0
25579,006504074,006504,0
25580,002513063,002513,0
25581,002513051,002513,0
25582,002513058,002513,0
25583,002513060,002513,0
25584,209104004,209104,0
25585,005502080,005502,1
25586,001401041,001401,0
25587,001401037,001401,0
25588,005655020,005655,0
25589,005201059,005201,1
25590,005204026,005204,0
25591,005204031,005204,0
25592,009227020,009227,0
25593,009227007,009227,0
25594,009255030,009255,0
25595,009255036,009255,0
25596,005684011,005684,1
25597,005684012,005684,0
25598,005684013,005684,1
25599,005684014,005684,1
25600,009203065,009203,0
25601,002304009,002304,0
25602,004613047,004613,0
25603,004581099,004581,0
25604,006423012,006423,3
25605,002401006,002401,2
25606,002401032,002401,0
25607,006103021,006103,1
25608,004405044,004405,0
25609,004405045,004405,0
25610,004613030,004613,0
25611,009267051,009267,0
25612,009267053,009267,1
25613,008404041,008404,0
25614,008305017,008305,6
25615,001354052,001354,0
25616,004618037,004618,0
25617,004405015,004405,0
25618,005204036,005204,1
25619,001204022,001204,0
25620,005205001,005205,2
25621,002529095,002529,0
25622,001107004,001107,0
25623,001107008,001107,0
25624,001107045,001107,0
25625,009212093,009212,1
25626,009227052,009227,0
25627,009227022,009227,0
25628,009227040,009227,0
25629,009227056,009227,0
25630,008403023,008403,9
25631,008404001,008404,8
25632,004517052,004517,0
25633,001412026,001412,0
25634,001412024,001412,0
25635,001412038,001412,0
25636,002514043,002514,0
25637,002424032,002424,1
25638,004504073,004504,0
25639,002536004,002536,0
25640,002536021,002536,0
25641,002420031,002420,0
25642,009267025,009267,0
25643,002407033,002407,0
25644,004613063,004613,0
25645,004613036,004613,0
25646,009222006,009222,4
25647,001420035,001420,0
25648,005203023,005203,0
25649,002202053,002202,0
25650,008305011,008305,1
25651,007209013,007209,1
25652,007209016,007209,0
25653,001331001,001331,0
25654,009214005,009214,2
25655,002528005,002528,1
25656,005106008,005106,1
25657,001314018,001314,1
25658,009227071,009227,0
25659,009227084,009227,0
25660,001314021,001314,0
25661,004104042,004104,0
25662,004104037,004104,0
25663,004104043,004104,0
25664,008418001,008418,4
25665,007406018,007406,0
25666,001315071,001315,0
25667,005509008,005509,0
25668,002201010,002201,0
25669,002420032,002420,1
25670,002201029,002201,0
25671,008403004,008403,4
25672,002420033,002420,0
25673,002420035,002420,0
25674,005404052,005404,0
25675,002518006,002518,0
25676,001101007,001101,0
25677,008513055,008513,12
25678,001402006,001402,0
25679,005510004,005510,0
25680,004206017,004206,0
25681,009212084,009212,1
25682,009243020,009243,0
25683,002513038,002513,0
25684,004206001,004206,0
25685,004206005,004206,0
25686,004206020,004206,0
25687,004601003,004601,0
25688,004601008,004601,0
25689,004601014,004601,0
25690,004601015,004601,0
25691,004601024,004601,0
25692,004601001,004601,0
25693,009257036,009257,0
25694,002528077,002528,0
25695,002528078,002528,0
25696,002528086,002528,0
25697,002528094,002528,0
25698,009241039,009241,0
25699,002528098,002528,1
25700,005205002,005205,0
25701,002201019,002201,0
25702,005205003,005205,0
25703,005205008,005205,2
25704,005205009,005205,0
25705,005205015,005205,0
25706,005205017,005205,1
25707,005205022,005205,0
25708,005205018,005205,0
25709,001316011,001316,0
25710,008513060,008513,0
25711,009203071,009203,2
25712,002305012,002305,0
25713,009255046,009255,0
25714,001315046,001315,0
25715,003201004,003201,0
25716,009245022,009245,0
25717,002201009,002201,0
25718,006405099,006405,0
25719,006405071,006405,0
25720,009228050,009228,0
25721,009228051,009228,0
25722,009228052,009228,0
25723,003212017,003212,0
25724,006103045,006103,0
25725,005304041,005304,2
25726,006105001,006105,0
25727,005613017,005613,0
25728,001425086,001425,0
25729,002406011,002406,0
25730,002420036,002420,0
25731,002420038,002420,0
25732,004539045,004539,0
25733,002627023,002627,0
25734,004631010,004631,0
25735,004620054,004620,0
25736,001331072,001331,0
25737,001331065,001331,0
25738,001331067,001331,0
25739,005202020,005202,0
25740,005202026,005202,0
25741,009255002,009255,0
25742,008508032,008508,0
25743,005404053,005404,0
25744,005404054,005404,1
25745,009212080,009212,0
25746,006312028,006312,0
25747,004641036,004641,0
25748,006401093,006401,0
25749,007405015,007405,0
25750,002435004,002435,0
25751,007406017,007406,0
25752,004406038,004406,0
25753,009267021,009267,0
25754,002525072,002525,0
25755,002437041,002437,0
25756,005669058,005669,1
25757,002525044,002525,0
25758,002578035,002578,0
25759,008502015,008502,0
25760,005669062,005669,0
25761,001420027,001420,0
25762,008305013,008305,2
25763,001417009,001417,0
25764,009267027,009267,0
25765,001417021,001417,0
25766,001417022,001417,0
25767,002430056,002430,0
25768,002511021,002511,0
25769,001415048,001415,0
25770,001402054,001402,0
25771,001415089,001415,0
25772,009101002,009101,0
25773,004206030,004206,0
25774,005106025,005106,0
25775,005627015,005627,0
25776,005641011,005641,1
25777,005202023,005202,0
25778,008305012,008305,5
25779,005627017,005627,0
25780,005627002,005627,0
25781,002412004,002412,0
25782,004633067,004633,0
25783,001348013,001348,0
25784,001330046,001330,0
25785,002407032,002407,0
25786,002407038,002407,0
25787,002407041,002407,0
25788,002407043,002407,0
25789,005205021,005205,0
25790,005205024,005205,0
25791,002428050,002428,0
25792,005205028,005205,0
25793,005205029,005205,0
25794,208203047,208203,0
25795,001420044,001420,0
25796,001420014,001420,0
25797,001329008,001329,0
25798,008206014,008206,0
25799,001417027,001417,0
25800,001402005,001402,1
25801,001402002,001402,0
25802,005603025,005603,0
25803,001352060,001352,0
25804,004104029,004104,0
25805,006104006,006104,0
25806,001312003,001312,0
25807,005603016,005603,0
25808,005101002,005101,0
25809,001401035,001401,0
25810,002501029,002501,0
25811,004601044,004601,1
25812,002409044,002409,0
25813,004619001,004619,0
